Time_stamp,Ax,Ay,Az,Gx,Gy,Gz,Label
16:07:01.980,0.787109,-0.004883,0.619873,-14.085366,81.737808,-30.548780
16:07:02.052,0.780273,-0.016357,0.617432,1.432927,1.463415,-0.701220
16:07:02.080,0.783936,-0.001953,0.610596,-0.914634,1.646342,-1.158537
16:07:02.117,0.779297,-0.008057,0.613037,0.853659,1.158537,-1.097561
16:07:02.154,0.778809,-0.011475,0.610840,1.768293,0.884146,-1.341463
16:07:02.186,0.782715,-0.008301,0.617920,-0.579268,0.731707,-1.646342
16:07:02.221,0.786133,-0.006836,0.614014,0.060976,0.823171,-1.737805
16:07:02.254,0.782227,-0.006592,0.611572,1.067073,0.975610,-1.310976
16:07:02.289,0.779785,-0.008057,0.606934,0.000000,0.091463,-1.219512
16:07:02.322,0.777832,-0.002197,0.611572,-0.487805,-0.060976,-2.042683
16:07:02.370,0.775391,-0.007080,0.608643,1.402439,0.457317,-2.195122
16:07:02.378,0.780029,-0.002441,0.618408,-0.121951,-0.426829,-2.225610
16:07:02.428,0.777832,-0.015869,0.628662,0.304878,0.030488,-0.914634
16:07:02.462,0.782959,-0.015625,0.637695,1.920732,0.884146,-0.945122
16:07:02.473,0.766357,-0.014404,0.620605,0.274390,1.737805,-1.280488
16:07:02.507,0.774902,-0.012451,0.644531,0.000000,0.457317,-0.640244
16:07:02.554,0.773682,-0.016357,0.608643,2.530488,0.670732,-1.951220
16:07:02.565,0.783936,-0.024902,0.601074,1.737805,-0.274390,-2.012195
16:07:02.609,0.786865,-0.005859,0.622803,-1.341463,-1.554878,-0.548781
16:07:02.648,0.782959,-0.035889,0.593018,5.670732,-2.439024,-0.121951
16:07:02.675,0.792969,-0.024902,0.559082,0.487805,-0.396341,-2.012195
16:07:02.709,0.790039,0.007324,0.594238,-1.798781,-0.457317,-1.310976
16:07:02.718,0.832031,-0.021973,0.601318,-9.481708,6.676829,0.548781
16:07:02.776,0.849854,-0.044434,0.625977,-10.121951,10.152439,-3.689024
16:07:02.809,0.744629,0.055908,0.655762,-23.048780,7.286585,-1.981707
16:07:02.843,0.743896,0.038574,0.670898,-19.268293,8.628049,-2.926829
16:07:02.875,0.766113,-0.068115,0.622559,9.878049,6.067073,3.536585
16:07:02.891,0.820801,-0.023193,0.644287,4.573171,4.146341,3.140244
16:07:02.929,0.803711,0.028076,0.632812,0.609756,3.109756,0.823171
16:07:02.961,0.790771,-0.031006,0.603516,3.109756,5.213415,0.762195
16:07:02.994,0.792969,-0.041260,0.578857,10.853659,4.695122,6.463415
16:07:03.021,0.795654,-0.080322,0.544678,9.847561,6.341464,0.060976
16:07:03.064,0.813965,0.024414,0.623047,-6.981708,4.817073,0.396341
16:07:03.098,0.765625,-0.048340,0.661621,-4.969512,-0.030488,-6.006098
16:07:03.132,0.761719,0.031738,0.591309,-8.689025,-0.518293,-9.054878
16:07:03.164,0.775146,0.042725,0.569580,-5.579268,2.896342,-7.500000
16:07:03.196,0.803467,-0.011475,0.681152,-3.170732,4.237805,-5.426829
16:07:03.228,0.788818,-0.041504,0.665527,-3.140244,2.621951,-5.274390
16:07:03.260,0.764893,-0.004883,0.614990,-1.554878,2.500000,-7.713415
16:07:03.294,0.751465,-0.002686,0.628662,-2.408537,1.067073,-9.054878
16:07:03.330,0.740479,0.001709,0.646240,-6.250000,-1.829268,-10.914635
16:07:03.363,0.748535,-0.021729,0.622559,-0.762195,-1.219512,-10.121951
16:07:03.395,0.745361,-0.042725,0.627197,1.402439,-1.158537,-8.475610
16:07:03.434,0.744141,-0.024658,0.679688,-3.506098,-2.347561,-9.664635
16:07:03.442,0.745117,-0.043945,0.641602,2.743902,-2.621951,-8.079268
16:07:03.490,0.744385,-0.050293,0.644287,1.310976,-2.347561,-6.341464
16:07:03.531,0.753906,-0.041016,0.662598,-0.152439,-1.890244,-6.189024
16:07:03.540,0.749512,-0.045654,0.634277,-0.487805,-1.829268,-5.518293
16:07:03.591,0.745361,-0.033447,0.646484,0.823171,-2.682927,-4.359756
16:07:03.643,0.746826,-0.016602,0.651611,0.121951,-2.621951,-2.073171
16:07:03.653,0.747314,-0.047607,0.625732,-0.670732,-2.195122,-4.481708
16:07:03.704,0.771240,-0.019287,0.656738,-1.493902,-0.365854,-2.469512
16:07:03.714,0.785889,-0.039795,0.652588,1.006098,-0.030488,-0.762195
16:07:03.745,0.774414,-0.027100,0.593994,2.500000,-1.219512,-0.274390
16:07:03.782,0.759766,0.008789,0.621582,0.518293,-4.542683,-2.896342
16:07:03.813,0.762939,0.009277,0.573242,0.060976,-4.512195,-3.993902
16:07:03.846,0.825439,0.008301,0.582764,1.554878,1.036585,-1.219512
16:07:03.883,0.779053,0.047363,0.617920,-14.207317,2.835366,-4.786585
16:07:03.921,0.739502,0.042236,0.581055,-6.554878,0.762195,-7.713415
16:07:03.955,0.717041,-0.006104,0.578125,-2.896342,-1.676829,-2.530488
16:07:03.988,0.838867,-0.030273,0.679443,-5.823171,-4.725610,-5.365854
16:07:04.019,0.835938,0.022461,0.662598,-9.817074,-3.262195,-6.219512
16:07:04.050,0.853760,-0.058594,0.683594,-2.804878,4.207317,1.920732
16:07:04.096,0.832520,-0.071289,0.695801,-5.396342,10.731708,6.585366
16:07:04.104,0.787598,0.011963,0.606201,-2.560976,10.975610,5.030488
16:07:04.154,0.763428,-0.046631,0.550537,20.548780,8.048780,7.804878
16:07:04.193,0.744141,-0.075439,0.682373,8.597561,3.597561,2.865854
16:07:04.226,0.715088,-0.041504,0.688965,3.506098,3.170732,7.865854
16:07:04.235,0.729492,-0.072754,0.667236,6.981708,6.951220,3.567073
16:07:04.281,0.726562,-0.003662,0.679932,-2.500000,7.804878,4.329268
16:07:04.319,0.742432,-0.034424,0.657471,2.073171,5.304878,5.945122
16:07:04.326,0.745117,-0.056885,0.622314,9.237805,3.871951,5.304878
16:07:04.373,0.760010,0.003174,0.633545,5.213415,3.262195,6.371952
