Time_stamp,Ax,Ay,Az,Gx,Gy,Gz,Label
22:19:26.774,0.803467,-0.081787,0.639160,-16.524391,3.658537,-7.743903,2
22:19:26.827,0.773682,-0.149414,0.624023,-2.743902,1.158537,-6.371952,2
22:19:26.852,0.763184,-0.054199,0.621094,-5.304878,-0.152439,-9.512196,2
22:19:26.886,0.783691,-0.035889,0.639893,-1.768293,1.128049,-3.902439,2
22:19:26.920,0.804688,-0.076172,0.677246,-0.091463,3.689024,-2.256098,2
22:19:26.933,0.838379,-0.087158,0.653564,2.774390,6.371952,1.524390,2
22:19:26.988,0.809814,-0.103516,0.595947,4.268293,6.341464,2.164634,2
22:19:27.021,0.792480,-0.057129,0.573730,0.701220,5.030488,-0.030488,2
22:19:27.057,0.780273,-0.058838,0.544922,7.195122,2.530488,-2.103659,2
22:19:27.085,0.769775,-0.089111,0.589111,9.451220,-0.457317,-0.365854,2
22:19:27.101,0.771973,-0.105469,0.591309,5.304878,-2.591464,-2.256098,2
22:19:27.147,0.779053,-0.093994,0.594238,7.439024,-2.591464,-1.707317,2
22:19:27.174,0.787598,-0.090332,0.613037,7.713415,-1.402439,0.396341,2
22:19:27.206,0.788086,-0.101318,0.634033,4.939024,0.762195,0.152439,2
22:19:27.241,0.773926,-0.082764,0.640137,2.012195,1.310976,-1.097561,2
22:19:27.276,0.765625,-0.075195,0.634766,-0.243902,1.189024,-2.042683,2
22:19:27.311,0.775635,-0.078857,0.619873,1.310976,2.164634,-1.554878,2
22:19:27.346,0.785645,-0.079834,0.619141,1.646342,2.774390,-1.158537,2
22:19:27.379,0.787109,-0.070312,0.618896,-0.792683,1.646342,-2.225610,2
22:19:27.414,0.781494,-0.072021,0.617188,-1.067073,1.280488,-1.310976,2
22:19:27.444,0.780029,-0.075439,0.603516,-0.945122,2.073171,-0.731707,2
22:19:27.473,0.780518,-0.085693,0.612793,1.646342,2.225610,-0.060976,2
22:19:27.511,0.783203,-0.075928,0.619141,-0.823171,2.286585,-0.792683,2
22:19:27.549,0.783203,-0.081299,0.624023,1.189024,2.621951,0.091463,2
22:19:29.118,0.774170,-0.070557,0.635986,-0.579268,1.067073,-2.804878,2
22:19:29.149,0.782959,-0.089355,0.630371,1.036585,1.707317,-1.707317,2
22:19:29.184,0.775391,-0.077393,0.628418,-0.975610,1.280488,-2.073171,2
22:19:29.215,0.771729,-0.074219,0.617432,-0.670732,1.036585,-2.957317,2
22:19:29.277,0.775879,-0.083252,0.615967,0.243902,0.823171,-2.896342,2
22:19:29.284,0.782959,-0.071533,0.614502,-0.853659,0.487805,-2.926829,2
22:19:29.319,0.787354,-0.084717,0.624268,-0.182927,1.036585,-2.103659,2
22:19:29.356,0.793701,-0.078613,0.625000,-2.195122,2.042683,-1.341463,2
22:19:29.386,0.786621,-0.088623,0.629395,-1.219512,2.286585,-0.304878,2
22:19:29.421,0.773438,-0.088867,0.624756,-0.731707,2.012195,-0.640244,2
22:19:29.457,0.765381,-0.075439,0.623047,-1.006098,1.829268,-1.402439,2
22:19:29.492,0.763672,-0.078369,0.621338,-0.548781,1.280488,-1.554878,2
22:19:29.525,0.760986,-0.082275,0.623535,-0.762195,0.213415,-1.554878,2
22:19:29.542,0.761963,-0.085205,0.621582,0.213415,0.243902,-1.006098,2
22:19:29.571,0.760498,-0.086914,0.624756,0.365854,-0.457317,-1.250000,2
22:19:29.603,0.761230,-0.087158,0.629395,0.518293,-1.310976,-0.975610,2
22:19:29.639,0.763184,-0.090820,0.625488,1.737805,-0.579268,-0.243902,2
22:19:29.678,0.765381,-0.089600,0.628662,2.560976,-0.731707,0.000000,2
22:19:29.707,0.762207,-0.086670,0.631348,1.128049,-1.615854,-0.731707,2
22:19:29.742,0.759033,-0.082275,0.625000,2.713415,-1.554878,-0.945122,2
22:19:29.770,0.758057,-0.080566,0.630127,1.951220,-1.737805,-1.219512,2
22:19:29.803,0.759033,-0.073975,0.632324,1.676829,-1.829268,-1.310976,2
22:19:29.839,0.764893,-0.088135,0.634521,1.371951,-1.676829,-1.798781,2
22:19:29.876,0.762939,-0.077393,0.630859,-2.164634,-2.500000,-2.469512,2
22:19:29.907,0.763184,-0.079346,0.614502,2.621951,-2.256098,-2.134146,2
22:19:29.941,0.787842,-0.106201,0.622070,5.670732,-0.701220,-0.670732,2
22:19:29.973,0.805420,-0.083252,0.651611,-1.524390,1.280488,1.585366,2
22:19:30.013,0.804688,-0.077393,0.658447,-8.262196,4.329268,-3.018293,2
22:19:30.040,0.758789,-0.104980,0.642334,-0.640244,3.384146,-3.810976,2
22:19:30.080,0.734619,-0.073486,0.595703,0.396341,1.036585,-2.439024,2
22:19:30.087,0.767822,-0.103760,0.588379,6.310976,-2.317073,-3.262195,2
22:19:30.140,0.765869,-0.018555,0.624268,1.524390,-2.317073,-7.682927,2
22:19:30.180,0.815918,-0.027344,0.648438,-5.853659,1.006098,-6.036585,2
22:19:30.209,0.835693,-0.146240,0.620117,7.591464,2.987805,2.439024,2
22:19:30.238,0.775146,-0.114014,0.563477,8.231708,1.890244,1.981707,2
22:19:30.251,0.766357,-0.048828,0.589600,5.365854,2.195122,0.426829,2
22:19:30.288,0.780762,-0.074707,0.596191,9.207317,-0.396341,-0.152439,2
22:19:30.340,0.777100,-0.057129,0.580811,10.152439,-0.823171,-1.615854,2
22:19:30.375,0.801270,-0.085449,0.615479,12.835366,-1.707317,-0.060976,2
22:19:30.408,0.785645,-0.044434,0.616211,4.573171,-1.310976,0.640244,2
22:19:30.444,0.781982,-0.076416,0.605713,9.329268,-1.859756,1.493902,2
22:19:30.452,0.781250,-0.061035,0.622314,2.408537,-1.707317,0.457317,2
22:19:30.482,0.776367,-0.051758,0.632324,-1.890244,0.000000,-0.762195,2
22:19:30.519,0.768066,-0.075928,0.639404,1.250000,0.792683,-0.457317,2
22:19:30.548,0.768066,-0.059082,0.652344,-0.884146,0.670732,-0.853659,2
22:19:30.581,0.776367,-0.059570,0.643555,-1.646342,2.591464,-1.036585,2
22:19:30.627,0.780518,-0.060791,0.631836,-1.981707,3.201220,-1.310976,2
22:19:30.652,0.779541,-0.056396,0.629395,-1.463415,3.018293,-1.798781,2
22:19:30.689,0.779541,-0.063232,0.617676,0.487805,2.560976,-1.158537,2
22:19:30.718,0.784912,-0.065186,0.608643,-1.310976,2.560976,-1.097561,2
22:19:32.517,0.777832,-0.073486,0.614746,0.853659,0.579268,-2.164634,2
22:19:32.572,0.774902,-0.083008,0.616211,-0.213415,0.640244,-2.073171,2
22:19:32.611,0.780273,-0.076172,0.614746,-0.853659,0.701220,-1.951220,2
22:19:32.645,0.781494,-0.088623,0.614990,1.250000,0.914634,-1.798781,2
22:19:32.678,0.786865,-0.081055,0.622803,-1.646342,1.280488,-2.286585,2
22:19:32.709,0.791992,-0.081299,0.623047,0.182927,2.835366,-1.463415,2
22:19:32.745,0.794678,-0.082764,0.623779,-3.658537,4.207317,-1.280488,2
22:19:32.788,0.785889,-0.089355,0.622803,-2.439024,3.597561,-1.128049,2
22:19:32.796,0.776123,-0.095459,0.618896,-1.646342,3.445122,-1.006098,2
22:19:32.840,0.772949,-0.090576,0.612793,-2.774390,2.896342,-1.737805,2
22:19:32.873,0.771973,-0.089111,0.616943,-2.042683,2.621951,-2.256098,2
22:19:32.905,0.768066,-0.091553,0.617188,-1.676829,1.676829,-2.621951,2
22:19:32.942,0.769775,-0.094727,0.609863,-2.713415,1.006098,-2.835366,2
22:19:32.974,0.776367,-0.096436,0.618896,-1.585366,0.548781,-2.378049,2
22:19:33.013,0.776855,-0.102051,0.617432,1.219512,0.030488,-1.067073,2
22:19:33.023,0.764648,-0.098145,0.619141,0.030488,-0.701220,-0.365854,2
22:19:33.080,0.752686,-0.095947,0.620117,2.286585,-0.975610,-0.670732,2
22:19:33.116,0.747803,-0.103760,0.627441,4.115854,-1.951220,-0.335366,2
22:19:33.150,0.750488,-0.099854,0.627197,5.640244,-2.926829,0.640244,2
22:19:33.189,0.750732,-0.113770,0.633057,5.762195,-3.445122,0.945122,2
22:19:33.203,0.759521,-0.108154,0.622314,5.457317,-3.902439,0.060976,2
22:19:33.226,0.754883,-0.091553,0.633057,5.030488,-3.353659,-0.396341,2
22:19:33.257,0.758545,-0.089600,0.615479,7.317073,-4.115854,-2.378049,2
22:19:33.291,0.763916,-0.083984,0.623779,12.317074,-5.518293,-1.402439,2
22:19:33.323,0.775879,-0.072754,0.586426,4.176829,-2.530488,-0.853659,2
22:19:33.362,0.828369,-0.108887,0.670654,-0.914634,2.042683,-1.646342,2
22:19:33.395,0.785889,-0.076660,0.655518,-2.987805,2.408537,-3.475610,2
22:19:33.428,0.748291,-0.073486,0.599609,4.237805,0.182927,-3.201220,2
22:19:33.459,0.777344,-0.083008,0.595215,-5.701220,-1.250000,-6.981708,2
22:19:33.490,0.798828,-0.044922,0.638672,-7.682927,-2.926829,-9.420732,2
22:19:33.525,0.772705,-0.055908,0.595947,-3.414634,-2.134146,-8.719512,2
22:19:33.567,0.837891,-0.116943,0.619629,1.219512,0.609756,-1.524390,2
22:19:33.575,0.826416,-0.105225,0.641113,1.463415,2.560976,1.768293,2
22:19:33.611,0.781250,-0.050049,0.620361,3.841464,3.902439,0.487805,2
22:19:33.673,0.788818,-0.079346,0.627686,2.591464,5.030488,0.670732,2
22:19:33.681,0.786621,-0.079102,0.606201,3.353659,4.695122,0.243902,2
22:19:33.726,0.774414,-0.082275,0.588379,12.804878,2.317073,6.158537,2
22:19:33.767,0.781250,-0.097900,0.571045,11.189025,1.554878,4.054878,2
