Time_stamp,Ax,Ay,Az,Gx,Gy,Gz,Label
15:14:40.135,0.177246,-0.221191,0.883789,-9.908537,0.945122,-2.073171,1
15:14:40.245,-0.075439,-0.075195,0.988281,-8.353659,20.000000,-17.134148,1
15:14:40.428,0.074707,-0.101074,1.124512,10.304878,7.439024,-8.719512,1
15:14:40.517,-0.133301,-0.189209,0.934082,-6.707317,-5.121951,-8.719512,1
15:14:40.649,-0.221436,-0.129883,1.041748,-1.250000,7.012195,19.603659,1
15:14:40.832,-0.213867,-0.171387,0.949463,4.390244,-18.689024,2.073171,1
15:14:40.926,0.128418,-0.172852,0.973633,-9.268293,-2.682927,3.475610,1
15:14:41.039,-0.000977,-0.278320,1.011719,-8.567074,4.146341,-13.231708,1
15:14:41.190,0.316406,-0.266602,1.105469,8.384147,11.341464,-20.762196,1
15:14:41.303,-0.320312,-0.073242,0.942383,-3.963415,5.426829,-5.945122,1
15:14:41.444,-0.089844,-0.339355,1.049072,3.262195,-3.140244,15.396342,1
15:14:41.639,-0.130859,-0.195801,0.965332,7.560976,-12.987805,5.701220,1
15:14:41.700,0.064453,-0.183350,0.971924,34.512196,-3.993902,5.060976,1
15:14:41.811,0.009277,-0.364014,1.014648,-8.780488,-15.884147,-13.109756,1
15:14:41.956,0.117188,-0.070557,0.909180,-14.420732,9.573171,-39.695122,1
15:14:42.124,-0.147949,-0.030518,0.927734,-6.432927,1.951220,5.823171,1
15:14:42.209,-0.109619,-0.348389,0.986084,-5.335366,-4.481708,23.231709,1
15:14:42.341,-0.091309,-0.179688,0.986328,-22.347561,-14.573171,19.969513,1
15:14:42.539,0.020508,-0.064941,1.004639,3.658537,-5.548780,6.951220,1
15:14:42.604,-0.048340,-0.201172,0.971680,-7.073171,-8.079268,-7.987805,1
15:14:42.721,0.114746,-0.289795,1.040283,6.768293,0.030488,-17.743902,1
15:14:42.916,-0.104248,-0.282959,0.958984,5.792683,1.371951,7.134147,1
15:14:43.000,-0.105469,-0.224854,0.942627,1.067073,-6.585366,11.615854,1
15:14:43.135,-0.025391,-0.203857,0.998047,2.713415,-1.006098,4.268293,1
15:14:43.312,0.009766,-0.287109,1.006592,-5.365854,-11.646341,-15.701220,1
15:14:43.394,0.238037,-0.340820,0.928467,11.402439,24.756098,-3.262195,1
15:14:43.501,-0.038330,-0.232422,0.908936,20.487804,1.798781,-2.774390,1
15:14:43.684,-0.338623,-0.049561,1.027344,3.810976,5.975610,4.237805,1
15:14:43.766,-0.206299,-0.213379,0.954590,-0.914634,-17.134148,-1.707317,1
15:14:43.899,0.009033,-0.187500,0.987549,-17.256098,-2.560976,15.731708,1
15:14:44.107,0.187256,-0.099854,1.197021,-29.939026,-8.048780,-1.676829,1
15:14:44.171,-0.011963,-0.095947,0.942871,0.640244,27.012196,-9.512196,1
15:14:44.280,-0.078369,-0.252930,0.960449,0.518293,-4.054878,-0.274390,1
15:14:44.460,-0.218262,-0.139648,1.000977,0.365854,3.170732,1.798781,1
15:14:44.544,-0.153564,-0.188721,0.972168,7.103659,-5.274390,-2.896342,1
15:14:44.676,-0.030029,-0.194580,0.937988,5.823171,9.725610,3.506098,1
15:14:44.887,-0.156982,-0.051270,0.944092,-4.176829,-10.304878,0.213415,1
15:14:44.946,0.094727,-0.268311,0.802734,3.689024,23.963415,-1.463415,1
15:14:45.079,-0.030762,-0.215332,0.995850,-8.963415,-13.140244,5.609756,1
15:14:45.279,-0.341064,-0.101807,0.986084,7.652439,10.091464,-3.262195,1
15:14:45.344,-0.151123,-0.217773,0.933838,10.518293,-16.189024,-7.957317,1
15:14:45.476,0.026123,-0.272949,0.946777,-25.060976,-4.756098,8.902439,1
15:14:45.680,0.010254,-0.285889,1.067139,-30.121952,-6.310976,-5.457317,1
15:14:45.731,0.030762,-0.171387,0.821045,12.713415,20.670732,-13.536586,1
15:14:45.839,-0.147705,-0.246094,0.935303,7.896342,0.030488,0.518293,1
15:14:46.060,-0.169922,-0.174805,0.992188,0.091463,-0.182927,8.475610,1
15:14:46.115,-0.124023,-0.201416,0.961670,12.713415,-12.042684,-5.792683,1
15:14:46.236,0.079102,-0.168213,0.887451,-14.115854,-2.408537,-0.121951,1
15:14:46.466,-0.002441,-0.196777,1.008545,-2.591464,27.987806,-4.664634,1
15:14:46.511,0.037842,-0.222168,1.114746,0.762195,3.628049,-27.835367,1
15:14:46.630,-0.217285,-0.216797,0.891602,4.756098,4.237805,4.817073,1
15:14:46.829,-0.330811,-0.212158,0.991455,1.341463,-3.414634,18.597561,1
15:14:46.888,-0.183350,-0.202637,0.919678,6.554878,-20.792683,-0.457317,1
15:14:47.021,0.203125,-0.160889,0.973389,-7.225610,-12.774390,-0.792683,1
15:14:47.221,0.007080,-0.247314,1.019043,4.207317,26.189026,5.365854,1
15:14:47.302,0.128174,-0.316650,1.200195,-0.609756,9.024390,-2.103659,1
15:14:47.406,-0.220459,-0.175049,0.857422,1.493902,7.560976,-1.158537,1
15:14:47.632,-0.146484,-0.302246,1.137207,4.451220,-4.573171,10.030488,1
15:14:47.676,-0.111084,-0.145264,0.883789,13.841464,-15.182927,-15.182927,1
15:14:47.808,0.098389,-0.254639,0.909424,-3.109756,-10.213415,2.195122,1
15:14:47.989,0.052246,-0.155518,1.055176,4.085366,29.939026,-15.182927,1
15:14:48.067,-0.025635,-0.117676,1.101807,3.841464,2.042683,-30.975611,1
15:14:48.200,-0.202881,-0.201172,0.920898,-2.317073,3.719512,11.707317,1
15:14:48.383,-0.179443,-0.255371,1.005615,0.548781,-7.682927,18.353659,1
15:14:48.453,-0.077637,-0.191895,0.925781,12.652439,0.701220,19.237804,1
15:14:48.585,0.214844,-0.184326,1.229980,-15.243903,-10.609756,-3.109756,1
15:14:48.796,0.021240,-0.023682,0.969482,-16.371952,19.908537,-22.317074,1
15:14:48.844,-0.113037,-0.129150,0.997314,4.359756,0.762195,-13.902439,1
15:14:48.975,-0.093506,-0.376709,1.005859,2.195122,1.798781,14.634147,1
15:14:49.183,-0.102051,-0.215820,0.962402,2.713415,-10.091464,13.536586,1
15:14:49.265,0.034668,-0.173828,0.947998,1.463415,-5.396342,2.926829,1
15:14:49.376,0.016357,-0.233887,1.016846,-3.963415,-1.310976,-8.109756,1
15:14:49.544,0.021973,-0.117676,0.948730,-13.170732,11.951220,-32.469513,1
15:14:49.633,-0.134277,-0.258057,0.965088,-3.445122,-0.853659,11.890244,1
15:14:49.766,-0.087402,-0.318359,0.956055,-4.817073,-2.134146,16.493902,1
15:14:49.948,-0.042725,-0.166992,0.976562,8.567074,-9.054878,10.670732,1
15:14:50.034,0.087646,-0.055420,1.033447,-11.250000,-5.853659,-1.280488,1
15:14:50.142,-0.010254,-0.057617,0.976562,0.762195,28.536587,-3.079268,1
15:14:50.327,0.071289,-0.364990,1.026611,5.426829,9.451220,-4.512195,1
15:14:50.402,-0.229248,-0.139648,0.895752,2.073171,0.243902,-2.195122,1
15:14:50.554,-0.206299,-0.296143,1.101562,7.286585,-4.481708,1.036585,1
15:14:50.727,-0.105713,-0.177490,0.895020,0.213415,-16.493902,-8.810976,1
15:14:50.809,0.133545,-0.203369,0.953125,-4.878049,-11.676829,1.371951,1
15:14:50.941,-0.099854,-0.167969,0.969482,8.902439,13.841464,-5.487805,1
15:14:51.154,0.247559,-0.250488,0.997314,2.774390,12.286586,-3.018293,1
15:14:51.208,-0.160400,-0.205322,0.950684,6.585366,-3.323171,-0.091463,1
15:14:51.340,-0.165771,-0.145752,1.010498,0.457317,5.091464,1.707317,1
15:14:51.530,-0.154541,-0.215576,0.986572,7.469512,-11.250000,-7.682927,1
15:14:51.587,-0.038330,-0.192871,0.927979,-5.457317,2.103659,11.310976,1
15:14:51.720,0.175293,-0.134766,1.224609,-13.292684,-9.847561,4.695122,1
15:14:51.894,0.108887,-0.212891,0.864014,1.890244,21.707317,-2.865854,1
15:14:51.975,-0.168945,-0.205078,0.882568,7.713415,0.365854,-10.701220,1
15:14:52.118,-0.113281,-0.214844,1.080811,2.774390,-2.774390,-0.365854,1
15:14:52.286,-0.073730,-0.215088,0.891357,-15.000000,-3.963415,29.573172,1
15:14:52.379,0.216309,-0.531006,1.142822,10.274390,-2.560976,-1.585366,1
15:14:52.488,-0.003906,-0.098145,1.015381,-28.445122,22.225611,-4.054878,1
15:14:52.708,-0.022461,-0.221436,1.054443,4.756098,-2.286585,-7.560976,1
15:14:52.750,-0.218018,-0.223389,0.966797,1.371951,5.091464,9.329268,1
15:14:52.883,-0.151367,-0.210449,0.992676,13.536586,-11.890244,-0.365854,1
15:14:53.028,0.026855,-0.137451,0.923340,-7.896342,3.658537,-0.853659,1
15:14:53.198,-0.101074,-0.194824,0.940186,-27.347561,-6.219512,-11.676829,1
15:14:53.260,0.123779,-0.238770,0.816162,5.792683,12.987805,-26.554878,1
15:14:53.460,-0.221924,-0.223633,0.906494,4.878049,5.823171,11.219513,1
15:14:53.536,-0.132080,-0.310791,1.004883,7.103659,-8.780488,13.231708,1
15:14:53.694,-0.024658,-0.185547,0.911621,1.432927,4.939024,3.353659,1
15:14:53.828,-0.166992,-0.041992,0.970459,-22.987806,-8.780488,-3.109756,1
15:14:53.968,0.076904,-0.113037,1.030518,2.804878,31.432928,-38.658539,1
15:14:54.059,-0.074219,-0.130859,0.990967,5.335366,-1.859756,1.890244,1
15:14:54.202,-0.055420,-0.421143,1.061523,-1.189024,1.158537,22.652439,1
15:14:54.339,-0.090088,-0.247803,0.922119,19.969513,-14.908537,3.536585,1
15:14:54.457,0.041748,-0.205078,0.935303,5.121951,-5.152439,6.310976,1
15:14:54.639,-0.012451,-0.161133,1.033691,-30.426830,-7.774390,-5.670732,1
15:14:54.722,0.086426,-0.173584,0.894043,-3.445122,14.847561,-27.469513,1
15:14:54.864,-0.086182,-0.264160,0.931641,5.365854,-0.121951,5.304878,1
15:14:55.037,-0.120850,-0.354736,1.066895,4.603659,-0.243902,19.725611,1
15:14:55.109,-0.089844,-0.223145,0.925049,16.097561,-12.865854,4.298780,1
15:14:55.223,0.075439,-0.156006,0.977783,-15.731708,-1.402439,-0.304878,1
15:14:55.418,-0.027832,-0.103760,1.031006,-11.798780,17.987804,-11.829268,1
15:14:55.487,0.037354,-0.267090,1.050537,0.823171,4.115854,-9.237805,1
15:14:55.620,-0.198242,-0.311768,0.947021,0.396341,1.829268,6.158537,1
15:14:55.827,-0.153809,-0.281494,0.996582,4.664634,-4.237805,10.274390,1
15:14:55.868,-0.044434,-0.193604,0.951904,7.682927,1.463415,5.304878,1
15:14:56.011,0.174072,-0.208984,1.258789,-15.000000,-6.890244,0.121951,1
15:14:56.203,0.006348,-0.106445,0.928223,-11.676829,25.030489,-0.548781,1
15:14:56.276,-0.010498,-0.423584,1.040771,9.664635,-0.304878,-0.701220,1
15:14:56.408,-0.266357,-0.041504,0.952393,10.853659,5.518293,-0.914634,1
15:14:56.600,-0.107666,-0.204102,0.962402,5.365854,-16.646341,-4.725610,1
15:14:56.667,0.010986,-0.273193,0.885010,7.256098,-10.518293,-2.652439,1
15:14:56.780,0.094971,-0.388672,1.052979,3.201220,-5.731708,-3.597561,1
15:14:56.967,0.092773,-0.275146,0.847168,0.000000,13.810976,2.500000,1
15:14:57.045,-0.180664,-0.195801,0.919189,7.378049,4.298780,-5.243903,1
15:14:57.189,-0.168213,-0.148682,1.111328,1.798781,-1.463415,-4.390244,1
15:14:57.371,-0.087646,-0.129395,0.907715,6.371952,-18.475611,-6.707317,1
15:14:57.466,0.110840,-0.146484,0.902100,7.804878,-1.798781,5.914634,1
15:14:57.582,0.043701,-0.221924,1.238525,-25.609756,3.658537,-4.603659,1
15:14:57.757,0.277100,-0.129639,0.989990,-0.914634,22.073172,-5.091464,1
15:14:57.839,-0.098633,-0.281738,0.989014,15.762196,-8.871951,-10.792684,1
15:14:57.996,-0.228271,-0.041748,0.964111,-6.676829,9.725610,12.103659,1
15:14:58.158,-0.219727,-0.209473,0.961670,6.951220,-19.542683,-8.536586,1
15:14:58.223,0.077637,-0.173340,0.895264,-23.262196,1.920732,5.579268,1
15:14:58.361,-0.152832,-0.031982,0.914307,-14.420732,-5.396342,-4.847561,1
15:14:58.525,0.020752,-0.256836,1.007568,-10.945122,26.371952,-9.420732,1
15:14:58.606,0.041016,-0.284180,1.034424,3.810976,7.621952,-18.658537,1
15:14:58.737,-0.118652,-0.285400,0.916748,-2.530488,5.243903,-8.841464,1
15:14:58.939,-0.116455,-0.260010,0.953369,-4.939024,6.463415,16.920732,1
15:14:59.006,-0.240234,-0.385986,1.024658,3.810976,-20.579269,15.030488,1
15:14:59.138,-0.078125,-0.196289,0.889893,27.195122,21.798780,-2.926829,1
15:14:59.294,0.011719,-0.020020,1.019043,-17.469513,-10.548780,5.274390,1
15:14:59.404,0.022461,-0.016113,0.885010,-14.817074,27.621952,-23.567074,1
15:14:59.527,-0.038086,-0.295898,0.977051,1.402439,-5.609756,-2.896342,1
15:14:59.719,0.002686,-0.331543,1.051758,5.579268,14.176829,-12.317074,1
15:14:59.792,-0.156738,-0.164795,0.937500,9.054878,-4.603659,-11.890244,1
15:14:59.900,-0.140137,-0.276611,0.947754,-3.109756,-4.024390,22.469513,1
15:15:00.080,-0.170166,-0.242676,0.928223,17.408537,-30.182928,5.304878,1
15:15:00.180,0.130371,-0.198730,0.851074,9.817074,-10.975610,3.993902,1
15:15:00.309,-0.129395,-0.215332,0.974121,5.853659,20.518293,-24.024391,1
15:15:00.456,0.126709,-0.108643,1.075439,-2.896342,2.256098,-22.530489,1
15:15:00.612,-0.071777,-0.371094,1.002930,-0.091463,1.128049,11.859756,1
15:15:00.698,-0.107910,-0.261963,0.924072,-1.615854,-3.689024,12.957317,1
15:15:00.853,-0.017822,-0.179688,0.952393,3.445122,11.646341,2.317073,1
15:15:00.966,-0.258301,-0.007812,0.785645,-7.012195,-5.121951,0.213415,1
15:15:01.099,0.006592,-0.135986,0.977295,-16.615854,26.463415,-24.969513,1
15:15:01.287,-0.028076,-0.244385,1.013184,6.585366,4.146341,-2.835366,1
15:15:01.363,-0.117920,-0.430664,0.961182,2.530488,-4.390244,11.768293,1
15:15:01.470,-0.090088,-0.241943,0.921631,7.652439,-8.353659,3.109756,1
15:15:01.678,-0.003418,-0.277344,0.918213,19.207317,-3.567073,3.658537,1
15:15:01.737,-0.066650,-0.292236,1.004883,-10.304878,-10.853659,-4.237805,1
15:15:01.869,0.180176,-0.227051,0.860596,1.524390,6.524390,-3.567073,1
15:15:02.052,-0.135742,-0.240479,0.968262,0.731707,7.530488,1.310976,1
15:15:02.136,-0.224365,-0.181152,1.002441,4.756098,-0.304878,-2.560976,1
15:15:02.268,-0.132568,-0.222412,0.970215,11.615854,-14.237805,6.158537,1
15:15:02.456,0.251953,-0.479492,1.055420,4.603659,-0.579268,6.128049,1
15:15:02.515,-0.092285,-0.123535,1.052246,-4.512195,14.908537,9.085366,1
15:15:02.647,0.043457,-0.291748,0.937012,13.231708,1.737805,-5.701220,1
15:15:02.860,-0.225342,-0.141113,0.995361,2.134146,2.621951,-5.731708,1
15:15:02.917,-0.127197,-0.187256,0.974121,12.560976,-11.371951,-7.347561,1
15:15:03.048,0.007324,-0.179443,0.866699,-5.701220,-1.615854,-8.292683,1
15:15:03.234,-0.025879,-0.313232,1.164795,-16.463415,1.341463,-3.597561,1
15:15:03.288,0.224365,-0.247803,0.836182,6.189024,19.268293,-0.213415,1
15:15:03.441,-0.139893,-0.225830,0.943359,6.554878,-0.731707,-6.768293,1
15:15:03.647,-0.355957,-0.085938,0.934814,-8.201220,5.457317,6.250000,1
15:15:03.702,-0.172119,-0.245850,0.955566,11.067074,-15.060976,-5.030488,1
15:15:03.825,0.020996,-0.159424,0.903320,-0.182927,1.006098,6.920732,1
15:15:04.003,-0.038574,-0.307617,0.912354,-16.707317,1.463415,-8.140244,1
15:15:04.096,0.202148,-0.264893,0.961914,-0.670732,13.048780,-4.725610,1
15:15:04.206,-0.088867,-0.234375,0.916504,-3.109756,2.652439,-8.384147,1
15:15:04.374,-0.127441,-0.318604,1.030518,3.780488,1.920732,12.347561,1
15:15:04.523,-0.152344,-0.233887,0.962402,27.957317,-18.902439,-4.969512,1
15:15:04.620,0.119141,-0.261230,0.923828,-1.067073,-15.030488,2.896342,1
15:15:04.754,0.115967,-0.208252,1.032227,-18.719513,9.542684,-18.170732,1
15:15:04.937,0.083008,-0.192139,1.106689,4.786585,11.432927,-20.518293,1
15:15:04.992,-0.116211,-0.351074,0.944824,6.493903,-0.182927,16.341463,1
15:15:05.131,-0.102051,-0.277100,0.937256,14.786586,-16.280489,10.426829,1
15:15:05.275,0.009033,-0.202393,0.882568,7.500000,-7.743903,7.500000,1
15:15:05.378,0.073730,-0.303711,1.068604,-15.000000,6.676829,-10.121951,1
15:15:05.573,0.107910,-0.250244,1.127930,5.426829,10.579268,-29.542685,1
15:15:05.650,-0.096680,-0.407715,0.970947,1.829268,-0.335366,14.908537,1
15:15:05.800,-0.114014,-0.346436,0.907227,2.530488,-9.237805,20.731709,1
15:15:05.929,-0.030029,-0.180176,0.922852,-5.457317,-3.109756,-3.658537,1
15:15:06.070,-0.069092,-0.335205,0.872559,-35.945122,-12.560976,-10.213415,1
15:15:06.177,0.182617,-0.186768,0.871338,9.573171,18.475611,-27.560976,1
15:15:06.325,-0.153564,-0.222900,0.846680,0.945122,2.835366,2.957317,1
15:15:06.445,-0.181396,-0.390381,1.028076,4.573171,-0.487805,19.024391,1
15:15:06.553,-0.125488,-0.214355,0.931641,23.932928,-25.823172,-4.634147,1
15:15:06.761,0.153564,-0.096191,0.804688,12.164635,-3.871951,-1.280488,1
15:15:06.818,0.031250,-0.165527,1.039307,-9.847561,22.560976,-9.634147,1
15:15:06.958,0.174805,-0.219727,1.083984,5.579268,4.481708,1.097561,1
15:15:07.147,-0.167969,-0.281982,0.888672,-2.134146,-1.341463,-2.621951,1
15:15:07.205,-0.164551,-0.250000,1.040527,1.524390,-2.682927,10.426829,1
15:15:07.344,-0.095215,-0.232666,0.944824,21.737806,-30.670732,-12.317074,1
15:15:07.537,0.361328,0.010254,1.091309,6.250000,-4.878049,6.981708,1
15:15:07.603,-0.061768,-0.011475,0.981934,-22.560976,20.884148,-1.341463,1
15:15:07.763,0.120117,-0.316650,1.080566,11.646341,4.451220,-9.878049,1
15:15:07.870,-0.053711,-0.195068,0.977051,3.231707,1.798781,0.213415,1
15:15:08.004,-0.287598,-0.146484,0.982178,-1.189024,-0.884146,7.103659,1
15:15:08.131,-0.126221,-0.187500,0.897461,24.024391,-22.103659,2.134146,1
15:15:08.273,0.102051,-0.192627,0.718994,8.262196,-9.725610,2.865854,1
15:15:08.410,0.141357,-0.380859,1.158447,-22.560976,17.500000,5.152439,1
15:15:08.510,0.215820,-0.328613,1.044434,-2.500000,14.603659,5.548780,1
15:15:08.663,-0.246094,-0.098145,0.992676,-1.189024,0.762195,-5.304878,1
15:15:08.828,-0.094727,-0.213867,1.011475,3.932927,-4.146341,-2.256098,1
15:15:08.915,-0.084229,-0.170166,0.951660,-13.780488,-18.414635,17.865854,1
15:15:09.085,0.552002,-0.441895,1.684570,-35.060978,-9.146341,1.859756,1
15:15:09.168,0.062744,-0.042725,0.878662,8.689025,16.280489,-2.713415,1
15:15:09.281,0.046143,-0.120117,1.004639,9.054878,9.359756,4.451220,1
15:15:09.471,-0.233154,-0.001465,0.921631,0.701220,5.731708,-2.195122,1
15:15:09.546,-0.148682,-0.165527,1.055908,0.000000,0.609756,-5.365854,1
15:15:09.701,-0.000732,-0.179932,0.958740,4.573171,-24.908537,-11.432927,1
15:15:09.818,0.255127,-0.014648,1.095459,-8.902439,-4.512195,1.493902,1
15:15:09.930,0.091064,-0.188965,0.978271,-5.365854,22.987806,-1.128049,1
15:15:10.107,0.039795,-0.341064,1.019775,5.914634,12.256098,-8.750000,1
15:15:10.195,-0.101318,-0.115723,0.990723,-6.432927,-0.030488,3.993902,1
15:15:10.344,-0.315674,-0.130615,1.056396,-0.609756,-0.701220,-1.432927,1
15:15:10.518,-0.177490,-0.145508,0.942383,6.189024,-21.890244,-3.262195,1
15:15:10.602,0.144043,-0.246582,0.810059,-13.384147,-8.140244,-4.268293,1
15:15:10.750,0.017822,-0.137939,1.115479,-19.481709,15.335366,-8.384147,1
15:15:10.881,0.391602,-0.306885,1.130615,-2.103659,11.036586,-5.457317,1
15:15:10.987,-0.182373,-0.199951,0.923828,4.878049,2.500000,-6.707317,1
15:15:11.121,-0.206787,-0.248291,1.073975,4.939024,-1.036585,11.219513,1
15:15:11.313,-0.174316,-0.158447,0.905029,14.115854,-23.048780,3.993902,1
15:15:11.398,0.217285,-0.330322,0.870605,-2.164634,-11.768293,0.945122,1
15:15:11.511,0.041260,-0.233398,0.973633,-17.408537,20.091463,-5.731708,1
15:15:11.687,0.284424,-0.247803,1.274902,2.134146,2.621951,-20.030489,1
15:15:11.775,-0.187256,-0.189941,0.882324,3.932927,5.640244,8.323171,1
15:15:11.933,-0.193115,-0.279785,1.068115,7.439024,-1.402439,12.256098,1
15:15:12.040,-0.080322,-0.199463,0.898193,4.969512,-18.597561,-6.310976,1
15:15:12.158,0.527588,-0.054199,1.511963,9.725610,-3.048780,4.817073,1
15:15:12.347,0.013184,0.012939,1.027588,-26.920732,25.823172,-7.317073,1
15:15:12.407,0.083740,-0.288086,1.080322,4.542683,4.603659,-22.195122,1
15:15:12.540,-0.181885,-0.282227,0.973633,-13.414635,3.871951,4.939024,1
15:15:12.725,-0.159424,-0.315186,0.964844,-2.774390,-8.414635,18.384148,1
15:15:12.805,-0.045654,-0.354736,0.906250,-5.823171,11.951220,13.902439,1
15:15:12.956,0.365234,-0.339600,1.378662,42.195122,-7.073171,-0.914634,1
15:15:13.136,-0.003418,0.062012,1.021484,-28.353659,21.890244,-17.652439,1
15:15:13.192,0.087402,-0.153076,1.050781,-14.725610,-0.060976,-23.475611,1
15:15:13.331,-0.114258,-0.474121,1.000244,5.884147,2.134146,13.902439,1
15:15:13.521,-0.140869,-0.391602,0.961670,6.219512,-13.323171,25.731709,1
15:15:13.579,0.036133,-0.239014,0.900146,16.036585,7.957317,8.262196,1
15:15:13.716,-0.193848,-0.042480,0.778076,-30.243904,-8.079268,-3.963415,1
15:15:13.867,0.123291,-0.070801,0.976074,-16.615854,28.323172,-43.719513,1
15:15:14.037,-0.085449,-0.194824,0.915527,-2.042683,0.731707,6.676829,1
15:15:14.123,-0.148193,-0.439453,0.976562,3.780488,-5.152439,22.713415,1
15:15:14.230,-0.043213,-0.249023,0.891846,59.268295,-3.048780,9.695122,1
15:15:14.417,0.240479,-0.397705,1.250977,-10.914635,-1.280488,-6.798780,1
15:15:14.504,0.022217,0.156006,1.023193,-31.006098,9.085366,-15.579268,1
15:15:14.658,0.205566,-0.138184,1.045654,-3.506098,2.347561,-17.073172,1
15:15:14.768,-0.087891,-0.260254,1.144775,1.768293,12.591464,-0.213415,1
15:15:14.908,-0.191650,-0.224854,0.946533,5.731708,-9.603659,21.402439,1
15:15:15.032,-0.109375,-0.218994,0.892334,11.646341,-10.975610,8.353659,1
15:15:15.174,0.400879,0.063477,1.519287,-23.079269,-8.018292,-5.945122,1
15:15:15.284,0.109131,0.034424,1.003662,-15.975610,18.628050,-13.201220,1
15:15:15.421,0.030273,-0.280029,0.991699,8.292683,5.609756,-11.890244,1
15:15:15.571,-0.093262,-0.274902,1.026367,3.353659,7.591464,6.371952,1
15:15:15.696,-0.156982,-0.235107,0.967773,4.695122,-7.743903,12.804878,1
15:15:15.831,-0.045898,-0.246094,0.919189,36.158539,-3.414634,8.658537,1
