Ax,Ay,Az,Gx,Gy,Gz
0.686645100000000,-0.0520749000000000,0.575024400000000,-12.9512196000000,72.0548766000000,-27.2743902000000
0.748498410000000,-0.0590400900000000,0.629670240000000,-0.252438660000000,7.15060926000000,-4.09939002000000
0.759078441000000,-0.0610551090000000,0.636672924000000,1.73085413400000,0.715060926000000,-1.94652430200000
0.763651844100000,-0.0630143109000000,0.636274292400000,1.32552461340000,-0.148005707400000,-2.00562793020000
0.757078384410000,-0.0596948310900000,0.640189929240000,0.324625961340000,-0.261751570740000,-2.06641669302000
0.759276738441000,-0.0683718831090000,0.640142292924000,1.45929199613400,-0.684711457074000,-2.20969066930200
0.761913973844100,-0.0641860883109000,0.635742829292400,1.40812429961340,-0.781885845707400,-2.44352986693020
0.754267597384410,-0.0683818088310900,0.629370082929240,2.28105652996134,-2.73977388457074,-3.29008438669302
0.749547459738441,-0.0622088808831090,0.615769208292924,2.39578895299613,-3.26483128845707,-3.40217903866930
0.758744145973844,-0.0613719880883109,0.613749420829292,2.92860339529961,-2.38440962884571,-2.48046200386693
0.769551214597384,-0.0588717988088311,0.629588142082929,3.00932403952996,-1.69270956288457,-2.52548540038669
0.772828821459739,-0.0612578798808831,0.646112914208293,2.93507850395300,-1.95280725628846,-2.58486614003867
0.767663882145974,-0.0647931879880883,0.641173791420829,3.75082545039530,-1.45747582562885,-2.15177971400387
0.763851588214597,-0.0466895187988088,0.632989379142083,4.21654624503953,-0.886601482562885,-2.27310447140039
0.764129158821460,-0.0448791518798809,0.627337037914208,3.65945952450395,-1.40573364825629,-2.39499374714004
0.768771215882146,-0.0416219151879881,0.626771803791421,4.28972635245040,-1.64971946482563,-3.09315817471400
0.780441321588215,-0.0505247915187988,0.612652780379142,7.39848533524504,-2.36009354648256,-2.75138931747140
0.797428532158822,-0.0415267791518799,0.618931378037914,4.69106813352450,-0.455521154648256,-1.31782223174714
0.801105453215882,-0.0329364779151880,0.634280537803792,4.77703331335245,-0.429698215464826,0.279803076825286
0.800593845321588,-0.0483377477915188,0.602856553780379,7.20026413133525,-1.36004332154648,-1.48116579231747
0.796807684532159,-0.0375730747791519,0.587849455378038,4.31453821313352,0.522531967845352,-0.587141079231747
0.803459868453216,-0.0274876074779152,0.603487445537804,4.49242932131335,2.38457079678454,0.874212392076825
0.803027086845322,-0.0383446607477915,0.609225444553781,4.04375473213134,2.81772567967845,0.224616339207683
0.787602808684532,-0.0308605660747792,0.607163144455378,0.761082373213133,2.28482156796785,-1.67875796607923
0.775293680868453,-0.0281348566074779,0.607396114445538,1.44805923732131,0.777262556796785,-1.32031499660792
0.789223268086845,-0.0491760856607478,0.590061111444554,2.47712352373213,0.434433155679678,-1.25703149966079
0.790396626808685,-0.0435897085660748,0.589206011144456,1.89405355237321,0.317833515567968,-0.866557049966079
0.775353462680869,-0.0346808708566075,0.594614101114446,2.05525925523732,-0.873704848443203,-1.70555860499661
0.778463446268087,-0.0304941870856608,0.581312010111445,-0.809718174476268,-1.07517538484432,-3.13397056049966
0.778114744626809,-0.00326901870856607,0.611402601011145,-16.8187767174476,4.58455596151557,-3.55120195604997
0.737430474462681,-0.0240572018708566,0.612873560101115,-13.0141952717448,0.595650696151557,-6.61121819560500
0.765662147446268,-0.0443736201870857,0.631038656010111,-9.31361462717448,-2.79409373038484,-10.4842933195605
0.798807214744627,0.000616137981291435,0.612640265601011,-13.0045329627174,2.51937102696152,-9.06062443195605
0.760374321474463,-0.0489370862018709,0.629916426560101,-3.24862389627174,-0.0224530973038485,-7.13472124319561
0.802892732147446,-0.0468616086201871,0.628128642656010,-2.10839868962717,0.217266490269615,-4.85676522431956
0.839664273214745,-0.0776356608620187,0.644428864265601,6.70379443103728,3.91806784902696,-0.348481422431956
0.805548627321474,-0.0648928660862019,0.649354686426560,2.78318434310373,4.12351368490270,-0.0622873422431956
0.789173462732147,0.00955051339137981,0.601507368642656,-2.30095016568963,4.91235136849027,1.06389286577568
0.789293646273215,-0.0693574486608620,0.578925136864266,10.2790510834310,5.43025963684903,-2.82958621342243
0.761839464627322,0.00844525513391380,0.640387813686427,3.00351490834310,1.55827006368490,0.320700178657757
0.755139446462732,-0.0151952744866086,0.588086281368643,0.958887790834310,1.14363190636849,-3.09597898213422
0.781495544646273,-0.0254694274486609,0.600214428136864,-0.0687455209165690,3.13265629063685,-4.17849989821342
0.782153854464627,-0.00584274274486609,0.651745342813687,-7.11358235209166,4.97789992906369,-6.64650878982134
0.769695285446463,-0.0199198742744866,0.654700634281369,-2.13818763520917,3.57096059290637,-7.46952927898214
0.758121928544646,-0.0120989874274487,0.609512863428137,0.938620436479084,3.26563235929064,-8.37500192789821
0.772125992854465,-0.00120989874274487,0.627406786342814,-1.08601635635209,3.89363673592906,-8.71250019278982
0.777480999285447,-0.00803108987427449,0.660836578634281,-2.22140653563521,3.51741267359291,-8.27978721927898
0.779115399928545,-0.0238746089874275,0.627704357863428,-0.990433753563521,2.46454616735929,-9.22431992192790
0.764117439992855,-0.0272166608987427,0.627907435786343,-0.647823775356352,2.71596641673593,-8.60535939219279
0.763277343999285,-0.0326043660898743,0.630344243578634,-0.0647823775356352,2.93318194167359,-7.99468203921928
0.761874834399929,-0.0346812366089874,0.621359324357864,0.405107062246436,1.47319659416736,-7.93361430392193
0.764810783439993,-0.0423598236608987,0.630349132435786,1.08319400622464,-0.127070540583264,-7.46104473039219
0.758951978343999,-0.0317021823660899,0.622678313243579,1.15100270062246,-0.808438454058326,-6.61805547303922
0.765396897834400,-0.0405238182366090,0.610705331324358,1.48705127006225,-1.26072224540583,-6.34168394730392
0.766041389783440,-0.0141593818236609,0.627965233132436,-1.49763607299378,-1.71753592454058,-6.17685169473039
0.770280938978344,-0.0291017381823661,0.627713923313244,3.85633439270062,-3.93089969245406,-4.98049006947304
0.767189493897834,-0.0277393738182366,0.599343292331324,1.64782853927006,-3.90528506924541,-4.72365880694730
0.775668849389783,-0.00519133738182366,0.615842729233132,0.494051453927006,-1.51552850692454,-2.58517078069473
0.787722684938978,-0.0119446337381824,0.625402772923313,-4.77986345460730,-0.371064650692454,-1.87741997806947
0.802112168493898,-0.00800566337381824,0.622622877292332,2.34823325453927,3.50252783493075,-2.95908319780695
0.770811816849390,-0.0128857663373818,0.650030687729233,3.74701842545393,2.16122828349308,-0.872127919780695
0.768120981684939,0.0485894233662618,0.669910168772923,-0.530786357454607,1.75270812834931,-1.07501769197807
0.771587798168494,-0.00964275766337382,0.619384016877292,13.1725320642545,4.67527081283493,0.797986430802193
0.800937879816849,-0.00997327576633738,0.686182001687729,15.0642042064255,2.38825848128349,2.38467704308022
0.804532587981685,0.0139444724233663,0.632875900168773,14.7320311206425,2.26931404812835,1.41834610430802
0.784677158798169,0.0139188472423366,0.592828690016877,16.6469835120643,1.35193140481283,0.141834610430802
0.800049915879817,-0.00498011527576634,0.561357769001688,12.7500649512064,0.382144140481284,-0.671792038956920
0.792358591587982,0.0263084884724234,0.541071976900169,7.25671429512064,-0.894712085951872,1.27733259610431
0.798181059158798,-0.0134089511527577,0.600786997690017,5.08847632951206,-2.25715450859519,0.621636159610431
0.823812105915880,0.0324973048847242,0.587642499769002,-5.11615236704879,-1.65254485085952,-5.39820208403896
0.809456110591588,0.0375271304884724,0.581054049976900,-7.01466423670488,-1.09818098508595,-4.05201530840390
0.807800911059159,0.0299004130488472,0.592041204997690,-9.26244282367049,1.45420640149141,-3.45093293084039
0.792034791105916,0.0262811413048847,0.607861220499769,-6.77075698236705,0.749079440149141,-3.14387369308404
0.790238579110592,0.0287758141304885,0.604170122049977,-4.40878259823670,0.541371644014914,-1.52170406930840
0.795552557911059,-0.0114045185869512,0.610612212204998,5.34875604017633,0.273648964401491,-1.60643900693084
0.784877155791106,0.0289618481413049,0.636524821220500,0.0958511040176329,0.274315896440149,-1.06613210069308
0.773263415579111,0.0281645848141305,0.647246682122050,0.0919018104017633,-0.384153710355985,-0.627954410069308
0.773200041557911,0.00940805848141305,0.616457968212205,3.05492158104018,-0.587195771035598,-0.693893441006931
0.750562304155791,0.0161022058481413,0.617993396821221,2.03415095810402,-1.75993917710356,-1.22182854410069
0.745661530415579,0.0229240205848141,0.623640539682122,1.30097589581040,-3.33148211771036,-2.64657305441007
0.754400053041558,0.0130591020584814,0.612559253968212,0.678877989581040,-4.25692861177104,-2.81648670544101
0.761865505304156,0.00745831020584814,0.621559025396821,1.87886329895810,-3.74581446117710,-3.46457517054410
0.757558550530416,0.0251358310205848,0.633445302539682,0.0506912298958104,-3.61238634611771,-2.56901831705441
0.759324755053042,0.0211903831020585,0.635073130253968,0.553849522989581,-1.95270233461177,-2.31482833170544
0.766093875505304,0.0188185383102058,0.644464513025397,-0.328761147701042,-2.58246533346118,-1.96014163317054
0.767209987550530,0.00232105383102058,0.610687051302540,0.570782685229896,-3.27653963334612,-3.70820926331706
0.767980398755053,0.0283571053831021,0.618954405130254,-1.47950703147701,-2.82460496333461,-3.58118662633171
0.801017239875505,0.0223918105383102,0.613409140513025,-1.46502420314770,1.39131990366654,-3.67824026263317
0.790257523987550,0.0215747810538310,0.615711214051303,-1.24406322031477,-0.409648409633346,-0.724530926263317
0.787423852398755,0.0542323781053831,0.589134921405130,-8.35611322203148,1.66025475903667,-3.58464819262633
0.795490685239876,0.0392614378105383,0.613722992140513,-4.59475742220315,2.96480587590367,-5.13285501926263
0.785091468523988,0.00458494378105383,0.577290099214051,1.43381735777969,0.0769687875903666,1.65439779807374
0.800310946852399,0.0439644943781054,0.619570209921405,1.46045523577797,0.666233178759037,-2.16687782019263
0.840064894685240,0.00395724943781054,0.679168920992141,1.46311902357780,4.70381841787590,-2.32949268201926
0.835690989468524,0.00435122494378105,0.648654492099214,-0.402468497642220,5.65635734178759,-0.864047268201926
0.805151298946852,-0.0213178775056219,0.609787549209922,4.07560705023578,4.59917293417876,-0.0864047268201926
0.791111029894685,0.0382980122494378,0.557121754920992,6.80085380502358,3.86235649341788,0.759652627317981
0.776963002989469,-0.000345298775056221,0.527025975492099,13.6313049805024,0.797820949341788,3.01194076273180
0.819273800298947,-0.0277203298775056,0.587736397549210,5.03995989805024,0.271855594934179,4.47192637627318
0.839764280029895,-0.00606783298775056,0.632699139754921,-1.77344321019498,4.22535615949342,5.35877793762732
0.786881828002989,-0.0504847832987751,0.611707413975492,0.426314478980502,4.26399931594934,6.27063459376273
0.759181782800299,-0.00834427832987750,0.634657041397549,1.60665594789805,0.892863631594934,6.91060065937627
0.760805578280030,-0.0192916278329878,0.612782504139755,3.09664109478981,0.226481463159493,8.09959726593763
0.772613957828003,-0.0137947627832988,0.603124150413976,4.31576210947898,1.69642854631595,9.64532632659376
0.786758395782800,-0.0169800762783299,0.631601815041398,4.79438111094790,2.74891145463160,11.3913620326594
0.771473339578280,0.00796979237216701,0.625001381504140,2.83919401109479,1.72915974546316,9.75499010326594
0.767308733957828,0.00629057923721670,0.607202638150414,3.11013900110948,1.84669637454632,8.71330391032659
0.773483873395783,0.0175481579237217,0.615529763815041,1.73784330011095,2.10540103745463,7.56645199103266
0.776078687339578,0.0114226157923722,0.619658276381504,3.02744313001110,1.17090580374546,6.10725499910327
0.785347168733958,0.00531736157923722,0.614138327638150,5.04969531300111,0.144529780374546,6.48267649991033
0.791766716873396,-0.00891646384207628,0.592053832763815,5.44399403130011,-0.122742121962545,4.92875584999103
0.797243471687340,0.0217397536157924,0.608741783276382,2.84927780313001,-1.46654281219625,3.23677758499910
0.793176847168734,0.00437087536157924,0.598764578327638,4.64773268031300,-2.53384938121963,-0.00559084150008982
0.796285584716873,0.0311990875361579,0.579749757832764,2.02879776803130,-1.15887313812196,-0.686534584150009
0.815932058471687,0.0134474087536158,0.613883375783276,2.80958757680313,0.570088186187804,0.288053441584999
0.795704505847169,-0.0127177591246384,0.612022737578328,4.80839795768031,0.441154918618780,-0.245584855841500
0.786430450584717,0.00158482408753616,0.606343973757833,3.00522999576803,-1.08088450813812,-1.61602218558415
0.785723545058472,-0.0106082175912464,0.604677197375783,3.37369359957680,-0.382478650813812,-1.20428551855842
0.803889554505847,-0.0261096217591246,0.610443319737578,2.69712525995768,0.784922734918619,0.0716449481441586
0.782855155450585,-0.0294174621759125,0.602890231973758,-1.87053157400423,1.69739517349186,-1.74893350518558
0.792836015545058,0.00189215378240875,0.631138323197376,-14.8394932574004,6.15144731734919,-1.57428355051856
0.778013901554506,0.0109559153782409,0.641434032319738,-14.4351689257400,-0.262904268265082,-3.50498915505186
0.742694390155451,0.00988499153782409,0.531062503231974,-9.09900509257400,-0.657388426826508,-6.57915771550519
0.797609339015545,0.0440552991537824,0.653399050323198,-18.8550221092574,2.56840725731735,-5.13047657155052
0.839794733901555,-0.0410777700846218,0.692658805032320,-9.59586881092574,3.71415832573174,-3.31182805715505
0.829511573390156,-0.0966124770084622,0.648465380503232,2.36053471890743,5.58483053257317,-0.248866105715505
0.822550457339015,-0.0619557477008462,0.614163338050323,2.59580937189074,5.27799575325732,0.386698689428450
0.777469945733902,-0.0376163747700846,0.549648333805032,9.12238583718908,1.84487307532573,-0.318037031057155
0.759998294573390,-0.0481460374770085,0.557479833380503,12.1348002837189,-2.06551269246743,-0.662901703105715
0.818236129457339,-0.0544730037477009,0.584190183338050,17.1006751283719,-0.727892469246743,-2.20653427031057
0.783190912945734,-0.0623561003747701,0.604879218333805,20.2039695128372,1.29916175307533,3.09946817296894
0.773753591294573,0.00453108996252299,0.595521721833381,1.63625085128372,5.04150147530753,4.64531251729689
0.743146759129457,-0.0423931910037477,0.692584272183338,2.13923488512837,1.95841874753075,-0.852542248270311
0.730418275912946,-0.0191811191003748,0.668672827218334,-1.98119811148716,2.69279287475308,-1.37488852482703
0.743207927591295,-0.0133436119100375,0.644309082721833,0.240904688851284,3.23269398747531,-1.37224475248270
0.761186392759129,-0.0147380611910037,0.670217308272183,-2.82956833111487,4.38424489874753,-1.26222447524827
0.769575839275913,-0.0100427061191004,0.656108630827218,-2.64271273311149,5.40488818987475,-0.976832247524827
0.771733283927591,-0.0300085706119100,0.638657963082722,0.504021826688851,5.97341531898748,-0.179999924752483
0.778760228392759,-0.0247538570611910,0.624827696308272,1.77906098266889,5.70100033189875,-1.58202449247525
0.772211622839276,0.00587391429388090,0.619049969630827,3.33339429826689,5.67375883318988,-0.789300449247525
0.768260962283928,-0.00666390857061191,0.607705496963083,4.97053452982669,3.17408368331899,-1.67039374492475
0.770063696228393,-0.00374259085706119,0.613822349696308,5.35376125298267,1.30521326833190,-2.58167367449248
0.778812869622839,0.00138344091429388,0.607402334969631,3.66342512529827,1.47503312683319,-3.16670366744925
0.789135986962284,0.00277534409142939,0.616648633496963,5.11329351252983,1.27250331268332,-2.92337816674493
0.789509498696228,-0.00631406559085706,0.623506063349696,4.18815875125298,-0.0648231687316681,-1.60941131667449
0.789986049869623,-0.0234833065590857,0.606832606334970,3.73893747512530,-0.171116616873167,-2.60301463166745
