Ax,Ay,Az,Gx,Gy,Gz
0.715574627027027,-0.0823913505405405,0.542333885675676,-1.40564467945946,7.45765522459459,-3.54531987972973
0.755237593258628,-0.0866128327705065,0.572368166540117,-0.308215607567010,4.86677161943209,-2.41467379545719
0.770885353016028,-0.0876152801265168,0.583612463490451,-0.204335869136309,3.93853874975724,-1.75154522717257
0.777281839702124,-0.0861190382931325,0.592470887640344,-0.236804215303952,3.56868253402186,-1.39351987257760
0.779133265630946,-0.0872170194856969,0.597933721171941,0.411224123454801,3.15400240300837,-1.18612717760725
0.778550295934388,-0.0835917784849272,0.600290829082833,-0.126017336766747,2.55336236586558,-1.32887063727579
0.777232509385255,-0.0818508520207764,0.600895302525293,0.248687819751410,1.90401410491993,-1.67708768871549
0.777286372930034,-0.0824938241081960,0.600862131000992,0.492328277000562,1.50835818588809,-1.79962998084032
0.778082048881539,-0.0832642441170891,0.603543584246455,0.411678856669578,1.25965937424489,-1.81572773890335
0.779091869174618,-0.0850456103286063,0.607426550784571,0.707257069335726,1.07551626579705,-1.76809856838409
0.779512824450076,-0.0863444045719500,0.607172523339438,0.675281786847854,1.02292038289821,-1.72753672938628
0.780798379232806,-0.0881229243641777,0.607333535802018,0.590209068568220,1.03725793878544,-1.58607419768035
0.780764293492928,-0.0900967659915191,0.607723219514265,0.796449196788474,1.17907050823302,-1.51624799037662
0.780582968487158,-0.0876852884979105,0.610409750793274,0.669687752633729,1.52552321573697,-1.43898208310597
0.781978749583545,-0.0869061722528151,0.612254128131881,0.453097082581048,1.82484890801336,-1.45411420746840
0.783090766104920,-0.0847733902559349,0.614419344711047,0.408663789545458,1.94414219129461,-1.60575035057141
0.783317868076667,-0.0821700727903367,0.615309894573486,-0.338894272411601,2.14731180557756,-1.88614819416417
0.783544067103931,-0.0782064195049880,0.616840604059706,-0.652049807392426,2.62595846162812,-2.53771467697966
0.784842900998779,-0.0694087003275659,0.617808282695048,-1.71725691751875,3.19364782053980,-3.45823613054727
0.784360984715318,-0.0616255918558195,0.618618477788721,-2.48198041103580,3.45930722749651,-4.60451082133765
0.782263489539955,-0.0607952995852728,0.617142540132977,-2.29754999760145,3.35664140272845,-5.38477131036546
0.779786343918601,-0.0658386467536005,0.613543425580590,-1.63650650039632,2.79987311069601,-5.98566854158285
0.777586912208157,-0.0725775945438218,0.611317524073347,-0.612158232304886,1.99693303950732,-6.03449181058440
0.775052140243908,-0.0827881090119224,0.611573142834835,0.389790715897585,1.19334632356377,-5.54931750564653
0.772752999363583,-0.0945091462695053,0.611769743242724,1.84329551367669,0.607335584241463,-4.51304543648578
0.772751749527930,-0.105212001852869,0.610311451614815,2.45745295097875,0.335356906595161,-3.27339370378383
0.773393367286937,-0.108133266231306,0.613004673473600,2.52003463016870,0.434114132282590,-2.23876710604439
0.774281858820542,-0.105799024056547,0.615820912826468,2.17132814857623,0.684173828979274,-1.52996638718719
0.774319507400149,-0.0994934883151983,0.616299279243090,1.13610657828864,0.736220135006743,-1.27673311779050
0.773514175594691,-0.0935408611078522,0.615363021090136,1.08083082047238,0.494298353662929,-1.35553059580722
0.772546253584348,-0.0821162481636662,0.609980359813611,1.10310270744368,0.0895962165468076,-1.55059459141200
0.773226610029043,-0.0742573084370240,0.599764542238908,0.695675598105694,0.438567373467352,-2.27009099383858
0.778669947973566,-0.0701126477484240,0.604205004111458,0.363361870739705,0.446357243882604,-2.84551111733669
0.776726524792032,-0.0683154095566697,0.611247305131322,-0.505347771729476,1.22052419655470,-3.71527723636438
0.770145708533919,-0.0603593891698881,0.640214493407519,0.547438853489104,1.53622894424922,-3.92062978291541
0.777114094612685,-0.0644544660423592,0.644268544455050,2.27766154726666,1.59345603975284,-3.86447904655217
0.778984485386306,-0.0583420982739463,0.635130682693674,2.96207230009980,1.10641942576913,-4.01045433229403
0.788635211132851,-0.0583134394092133,0.625826998616416,4.61945003685234,0.779619520445259,-3.46853494672223
0.801731172226363,-0.0703702847983117,0.620494750725081,5.01826040677307,1.04804449220821,-2.23723894400216
0.806848768427324,-0.0750947159434133,0.624050353477288,2.78201662589311,1.99145201007282,-0.713871124508011
0.801413700600245,-0.0761169843671176,0.618129866597270,3.92902120178363,3.31811654649630,0.467833450808057
0.791187410547054,-0.0797664938988488,0.613906991026297,6.29683374918281,3.78681236142576,1.55225362185371
0.774609338018014,-0.0669306139878694,0.609825733571562,6.62875493665904,3.15232792915411,2.05456838145784
0.769790379719135,-0.0654507130416806,0.610427307355966,6.90929201650605,2.05046160457261,1.70287286779590
0.773530877997847,-0.0658125207828369,0.610037375300438,6.94737410601436,1.03413545477372,1.35212103192752
0.776689741275681,-0.0627779035764996,0.610797573176997,6.64716285824062,0.374942240207530,1.32393022689084
0.776782491141234,-0.0602332390252364,0.614484221106072,5.60208275913399,-0.134973329865471,1.14822799511908
0.774254400358300,-0.0538908972502156,0.619447064158381,4.11182467701072,-0.687920706206246,0.589362014051148
0.772031058026682,-0.0489321176958432,0.618666254659385,3.18862817837345,-0.916831367650131,-0.0913834518413033
0.773338559529767,-0.0486042153164566,0.618784023929798,1.96049749094419,-0.718032220119515,-0.504315036030739
0.776069980954570,-0.0493470966358342,0.625349628878117,0.815986379100923,-0.558591447872685,-0.760235852631169
0.777944332210477,-0.0561015171288591,0.626159333774334,0.289432274347091,0.0855206436354012,-0.846105769382435
0.777519638174825,-0.0598123242954760,0.624986841337301,0.410426837301277,0.660286225072800,-0.876447796714942
0.777505263679000,-0.0636453291961505,0.624488939840663,0.475135431006217,0.993874923580986,-0.865708538908679
0.778117837305172,-0.0641214562341393,0.623983354096376,0.527415612842630,1.23616539423241,-0.899059117344397
0.778449247924889,-0.0647709976950459,0.623600135938556,0.914479997654129,1.46477172144651,-0.920105815420878
0.778857537575778,-0.0626041232761477,0.623319024592274,0.757446553044754,1.57749312302949,-1.04632954134013
0.778934861191606,-0.0612927294976671,0.623588568600595,0.346847781626557,1.74330354480213,-1.47570354222484
0.778019278659526,-0.0573946083097481,0.624070069975021,-0.264111440350138,2.01351695552826,-2.08225353207923
0.778084899305652,-0.0543743836657282,0.624746843058780,-0.726319118576385,2.29977852226125,-2.82853193565670
0.780699341030446,-0.0497187336468218,0.624264283468258,-1.59159919925743,2.41383009208451,-3.78161171421366
0.780727167321570,-0.0461350269225787,0.624348620404281,-2.66879225494381,2.50240795371961,-4.71819866550770
0.778541378488498,-0.0461720424128513,0.621723114224726,-2.54328809773360,2.47863604446333,-5.55187765965171
0.775656881422582,-0.0485419504440337,0.620784780760483,-2.04176975058506,2.17075690251722,-6.09380369005532
0.775322142185183,-0.0530583922705875,0.619010719137850,-1.36788607867162,1.67978989543154,-6.38630551164143
0.776145508118604,-0.0591858571203026,0.617903640326193,-0.326373142455487,1.30966008300745,-6.55983271529422
0.774656671862873,-0.0610919446200174,0.618657873106540,-0.600948213663271,0.993866100563816,-6.76402621090218
0.772470696650241,-0.0643634529270568,0.619423894257606,-0.341442064535573,0.588325318485354,-6.73548959712618
0.770349813218835,-0.0690761418128601,0.618401742166647,0.279413774859246,0.0821044344407629,-6.25954905516336
0.768749353320932,-0.0700767827387048,0.624027391728997,1.41319019943841,-0.730912613735658,-5.58498835255771
0.766270104863718,-0.0697321511853360,0.618679096132142,2.10858846155692,-1.33157943553989,-4.94133937275306
0.771274835476638,-0.0688982761015856,0.616798278905777,2.43983024691969,-0.888575545231294,-4.28594861397847
