24,36,0,1,2,3,4,5,6,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,
0.0025146,0.775879,0.7508056,0.735107,0.0115011,0.00013228,0.0045897,-0.055176,-0.0720705,-0.098145,0.01273553,0.00016219,0.0014407,0.655518,0.6418701,0.626465,0.00858358,0.00007368,1.9268293,7.804878,1.8292683,-2.012195,2.70301518,7.30629104,-0.4634147,0.182927,-1.1402439,-2.987805,1.05138291,1.10540602,0.9695122,2.042683,-1.9207318,-4.054878,1.79163527,3.20995696,2
0.0062255,0.790283,0.7639891,0.739502,0.0160245,0.00025678,-0.0032227,-0.006836,-0.0517579,-0.099854,0.0275187,0.00075728,0.0141602,0.671387,0.6432618,0.591797,0.0229671,0.00052749,0.8963414,3.841464,0.2317074,-5.914634,3.09297853,9.5665162,1.1829267,2.439024,0.6036585,-3.262195,1.79639138,3.227022,-0.0304879,0.487805,-2.0731709,-5.365854,1.86295212,3.4705906,2
0.006372,0.800049,0.7665282,0.706787,0.02573276,0.00066218,0.0009523,-0.029297,-0.0568603,-0.082764,0.01582233,0.00025035,-0.0023681,0.693115,0.6320067,0.604492,0.02664841,0.00071014,-2.2621953,6.615854,0.8719513,-5.091464,3.75654305,14.11161571,-1.1249999,5.853659,1.7347561,-1.310976,2.47174889,6.1095426,-0.2012195,1.52439,-0.8841463,-3.079268,1.60939803,2.590162,2
-0.0095215,0.786377,0.7557129,0.737549,0.01407405,0.00019808,-0.007959,-0.037354,-0.0594238,-0.087158,0.01730991,0.00029963,-0.0025634,0.658691,0.6392822,0.626465,0.00829152,0.00006875,1.4359757,0.945122,-2.3871951,-8.719512,3.06865615,9.41665058,-1.4695123,1.798781,-0.4939025,-3.536585,1.83620639,3.37165392,-0.0213414,0.823171,-1.5335366,-3.353659,1.34837825,1.81812392,2
0.0060547,0.782471,0.7597655,0.737549,0.01338686,0.00017921,0.004785,-0.046143,-0.0629884,-0.085205,0.01292458,0.00016704,-0.0144776,0.685303,0.6471436,0.611084,0.02421808,0.00058652,-3.3475612,2.5,-2.2987804,-11.615854,5.29465667,28.0333893,1,2.865854,0.3536586,-3.04878,1.76172027,3.10365832,-0.4786584,-0.243902,-3.1981708,-6.859756,2.18495488,4.77402783,2
-0.0040772,0.803223,0.7736572,0.759277,0.01177137,0.00013857,0.0149659,-0.035156,-0.0782471,-0.109131,0.01924644,0.00037043,-0.0112304,0.666748,0.6308594,0.583496,0.02122507,0.0004505,1.2743903,7.042683,3.7743903,-3.353659,2.81245016,7.90987589,-0.2469512,1.676829,0.9176828,-0.823171,0.72075779,0.5194918,0.75,3.323171,-0.2012194,-3.567073,1.64860952,2.71791334,1
0.0046142,0.770752,0.7593506,0.746826,0.00720618,0.00005193,0.006543,-0.05249,-0.0737304,-0.115234,0.01594594,0.00025427,-0.0045899,0.657227,0.6371093,0.624756,0.00907491,0.00008235,0.542683,5.091464,3.2195124,-1.890244,1.85320728,3.43437723,-0.6981707,3.109756,1.8262197,0.457317,0.97736597,0.95524423,-0.0396344,5.396342,3.6493902,1.463415,1.16398345,1.35485747,1
0.0005614,0.770508,0.7632082,0.75293,0.0059315,0.00003518,-0.0090332,-0.044922,-0.0692384,-0.101807,0.01510809,0.00022825,-0.0009519,0.642822,0.6347413,0.625977,0.00489551,0.00002397,-1.0243902,4.390244,2.402439,-1.920732,1.91087276,3.6514347,0.2743902,0.792683,-0.5548782,-1.737805,0.59475452,0.35373294,-0.3323171,0.884146,-0.7957317,-1.829268,0.82356003,0.67825113,1
0.0096435,0.797119,0.7667237,0.747803,0.01576282,0.00024847,-0.0083741,-0.036621,-0.0793701,-0.118652,0.0272468,0.00074239,0.001123,0.65332,0.6290038,0.60083,0.01925534,0.00037077,4.6554879,4.207317,-3.5091465,-14.420732,6.29244145,39.59481935,0.1371951,1.95122,0.8932927,-1.402439,1.06481046,1.13382131,0.054878,1.463415,-2.4634146,-5.762195,2.1260212,4.51996615,1
-0.0098389,0.793457,0.7534423,0.729492,0.01810158,0.00032767,-0.0003663,-0.050049,-0.0913331,-0.123047,0.02280262,0.00051996,-0.0040772,0.679443,0.6434814,0.606445,0.02133075,0.000455,0.5426828,7.347561,3.8231708,0.792683,2.06239127,4.25345774,-0.9542684,8.902439,4.9969514,2.957317,1.76400076,3.11169866,0.2439023,7.103659,2.6341463,-0.396341,1.87653369,3.52137868,1
0.0032961,0.75708,0.7478271,0.736816,0.00554754,0.00003078,0.0094725,-0.05835,-0.0833497,-0.104004,0.012136,0.00014728,0.0002685,0.652832,0.6442627,0.637695,0.00461734,0.00002132,-0.1890244,7.804878,5.0243904,3.170732,1.57900922,2.49327012,-1.3567074,2.164634,-0.6737804,-2.652439,1.59235391,2.53559096,-1.5304877,4.29878,2.2987805,-0.640244,1.72174854,2.96441805,1
-0.0068116,0.763916,0.7460206,0.720703,0.0116606,0.00013597,-0.0012208,-0.045654,-0.0803222,-0.123779,0.02143348,0.00045939,-0.0151367,0.667725,0.6355469,0.563477,0.02792828,0.00077999,-0.5487804,6.493903,2.6036586,-0.97561,2.29988838,5.28948655,-0.8780488,-0.335366,-2.4573172,-7.865854,2.2437119,5.03424308,0.6981709,2.530488,-0.4603659,-2.5,1.40154081,1.96431664,1
-0.0108643,0.819092,0.7811769,0.754883,0.01751866,0.0003069,0.0096193,-0.054443,-0.0865233,-0.125488,0.02279549,0.00051963,-0.0023683,0.694092,0.6469483,0.604736,0.02848657,0.00081148,0.5548782,10,3.7621952,-1.280488,3.15445522,9.95058771,3.5030489,8.384147,2.2103659,-3.231707,3.96653855,15.73342804,1.5243903,4.02439,-0.0853659,-2.560976,2.10121809,4.41511747,1
-0.004199,0.774414,0.754248,0.742188,0.00876261,0.00007678,0.0031007,-0.041016,-0.0726319,-0.104004,0.01611192,0.00025959,0.0128906,0.655762,0.6375978,0.58252,0.02164547,0.00046853,-1.4329269,5.365854,-0.1463415,-3.20122,2.62725659,6.90247717,-0.0335366,3.445122,1.8932928,0.548781,0.77530788,0.60110231,-1.1646341,1.585366,-0.3902439,-2.195122,1.3864277,1.92218176,1
0.0047852,0.75708,0.751416,0.740723,0.00595508,0.00003546,0.0015624,-0.077393,-0.085791,-0.092529,0.00586561,0.00003441,0.0052489,0.669922,0.6537355,0.640381,0.00926902,0.00008591,-0.0853658,0.609756,-0.7439024,-2.378049,0.93027272,0.86540734,0.7012196,3.47561,2.140244,0.518293,0.91947913,0.84544187,0.1737805,-1.371951,-1.8871951,-2.530488,0.36925501,0.13634927,1
